GC_ID;Project-paragraaf;AANTAL;ARTIKEL_GC_ID;ARTIKEL_OMSCHRIJVING;ARTIKELKLASSE;GC_OMSCHRIJVING
273672;22PPR0965-006;4;2292596;APH05 EAT AFSCHERMPL.HOUD.ENK STAND;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;3;1709850;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;8;2292580;APH EAT AFSCHERMPL.HOUD.DUB.STAND.;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;6;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273672;22PPR0965-006;12;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273672;22PPR0965-006;0,5;01265_1;TS35/15G Snelbevestigingsrail;;V: Verdelers Eaton
273672;22PPR0965-006;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273672;22PPR0965-006;15;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;6;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;15;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;2;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;7;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273812;22PPR1049-001;3;7944390;KDN263A HAGER AANSL.RAIL 2P X6 1F+N 63;Kamrail;V: Verdelers overig
273812;22PPR1049-001;1;7276770;UZ02B4 HAG DIN-RAIL 2 VELDEN 500MM;Omega / G rail;V: Verdelers overig
273812;22PPR1049-001;2;7929029;UN04A HAGER DRAAGSTEUN(2ST)650MM;Omega / G rail;V: Verdelers overig
273812;22PPR1049-001;6;7944465;KZN023 HAGER EINDKAP 2P+3P AANSL.RAIL;Toebehoren voor stroomrail;V: Verdelers overig
273812;22PPR1049-001;0,5;KOPERPLATSTAF 20X5;RAILKOPER BL 20X5 MTR RAILKOPER BLANK 20X5;Railkoper;V: Verdelers overig
273812;22PPR1049-001;12;7944036;ADA916G HAG HACO 1P+N 16 A B-KAR. 30MA;Aardlekautomaat;V: Verdelers overig
273812;22PPR1049-001;1;7940513;UD12F1 HAGER RESERVE-UNIT 150X500MM;Inbouwunit aanraakbeveiliging;V: Verdelers overig
273812;22PPR1049-001;1;7920036;SBN480 HAG LASTSCHEIDER 4P 80 A;Inbouwschakelaar modulair;V: Verdelers overig
273812;22PPR1049-001;9;KLEIN;Kleinmateriaal;;V: Verdelers overig
273812;22PPR1049-001;12;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers overig
273812;22PPR1049-001;12;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers overig
273812;22PPR1049-001;1;4050290;FP42QT HAG OPB.VERD.IP44 550X650X205;Installatiekast leeg;V: Verdelers overig
273812;22PPR1049-001;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers overig
273812;22PPR1049-001;1;7223779;UD32B1 HAG LEGE UNIT 6X12M 450X500;Inbouwunit voor modulaire componenten;V: Verdelers overig
273812;22PPR1049-001;1;7963861;HAG SLUIT.IP44 KLINK+SL.1333 FZ533N;Deursluiting voor kast/lessenaar;V: Verdelers overig
273870;22PPR0980-003;17;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273870;22PPR0980-003;17;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273870;22PPR0980-003;2;7882939;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273870;22PPR0980-003;1;1429666;ABB ENERGIEMETER 3F DIRECT 65A 230/400V;Elektriciteitsmeter;V: Verdelers Eaton
273870;22PPR0980-003;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
273870;22PPR0980-003;1;7815753;EATON INSTAL.KAST OPB 3X 24MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
273870;22PPR0980-003;1;7824147;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
273870;22PPR0980-003;1;1036885;EVG-4PHAS/12MODUL EAT KAMRAIL 4F 12 MODULES;Kamrail;V: Verdelers Eaton
273870;22PPR0980-003;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273870;22PPR0980-003;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
273870;22PPR0980-003;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
273870;22PPR0980-003;2;664515;F3A-0 EAT F3A-O WARTELPLAAT BLIND;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273870;22PPR0980-003;3;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273870;22PPR0980-003;3;7823578;PFIM-40/4/003-A PFIM-40/4/003-A-M ALS 40A 4P 3;Aardlekschakelaar;V: Verdelers Eaton
273870;22PPR0980-003;17;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273870;22PPR0980-003;0,75;LOGISTIEKE TAKEN;Logistieke taken;;V: Verdelers Eaton
273870;22PPR0980-003;12;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273972;22PPR1061-001;1;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273972;22PPR1061-001;1;7524382;ABB ZA13 SCHEMATAS A4 2CPX038233R9999;Documenthouder voor kast/lessenaar;V: Verdelers Eaton
273972;22PPR1061-001;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
273972;22PPR1061-001;1;7907081;ABB COMFORT INSTAL.KAST OPB 4X 24MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
273972;22PPR1061-001;1;1040516;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
273972;22PPR1061-001;1;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
273972;22PPR1061-001;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273972;22PPR1061-001;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
273972;22PPR1061-001;1;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273972;22PPR1061-001;5;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
273972;22PPR1061-001;9;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273972;22PPR1061-001;7;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273972;22PPR1061-001;15;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273972;22PPR1061-001;15;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
274103;22PPR1005-005;1;7824147;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
274103;22PPR1005-005;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
274103;22PPR1005-005;1;2905340;VAL-SEC-T2-3S-350-FM PHO OVERSP.BEV. 5 DR. 3F+N+PE;Netoverspanningsbeveiliging;V: Verdelers Eaton
274103;22PPR1005-005;1;7815752;EATON INSTAL.KAST OPB 6X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
274103;22PPR1005-005;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
274103;22PPR1005-005;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
274103;22PPR1005-005;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
274103;22PPR1005-005;2;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
274103;22PPR1005-005;9;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
274103;22PPR1005-005;6;7823610;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
274103;22PPR1005-005;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
274103;22PPR1005-005;2;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274103;22PPR1005-005;16;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274104;22PPR1005-006;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
274104;22PPR1005-006;1;2905340;VAL-SEC-T2-3S-350-FM PHO OVERSP.BEV. 5 DR. 3F+N+PE;Netoverspanningsbeveiliging;V: Verdelers Eaton
274104;22PPR1005-006;1;7815752;EATON INSTAL.KAST OPB 6X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
274104;22PPR1005-006;1;3125937;IS-40/4 EAT HOOFDSCHAKELAAR 4-POL 40A;Inbouwschakelaar modulair;V: Verdelers Eaton
274104;22PPR1005-006;1;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
274104;22PPR1005-006;1;7513930;EA DEURSLKST ZSD-SL/GS/AD;Deursluiting voor kast/lessenaar;V: Verdelers Eaton
274104;22PPR1005-006;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
274104;22PPR1005-006;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
274104;22PPR1005-006;2;7823610;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
274104;22PPR1005-006;2;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
274104;22PPR1005-006;10;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
274104;22PPR1005-006;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
274104;22PPR1005-006;2;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274104;22PPR1005-006;13;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274105;22PPR1005-007;1;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
274105;22PPR1005-007;1;7513930;EA DEURSLKST ZSD-SL/GS/AD;Deursluiting voor kast/lessenaar;V: Verdelers Eaton
274105;22PPR1005-007;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
274105;22PPR1005-007;1;2905340;VAL-SEC-T2-3S-350-FM PHO OVERSP.BEV. 5 DR. 3F+N+PE;Netoverspanningsbeveiliging;V: Verdelers Eaton
274105;22PPR1005-007;1;7815752;EATON INSTAL.KAST OPB 6X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
274105;22PPR1005-007;1;3125937;IS-40/4 EAT HOOFDSCHAKELAAR 4-POL 40A;Inbouwschakelaar modulair;V: Verdelers Eaton
274105;22PPR1005-007;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
274105;22PPR1005-007;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
274105;22PPR1005-007;2;7823610;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
274105;22PPR1005-007;2;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
274105;22PPR1005-007;9;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
274105;22PPR1005-007;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
274105;22PPR1005-007;2;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274105;22PPR1005-007;12;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers Eaton
274125;22PPR0829-002;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
274125;22PPR0829-002;1;5SV13166KK16;SIEM 5SV AARDL.AUT 1P+N 16A B 0.03A;Aardlekautomaat;V: Verdelers Eaton
274125;22PPR0829-002;1;5TL14400;SIEM INBSCHKMO 5TL1440-0;Inbouwschakelaar modulair;V: Verdelers Eaton
274125;22PPR0829-002;1;5ST3621;SIEM 5ST3621 AANSLUITRAIL;Kamrail;V: Verdelers Eaton
274125;22PPR0829-002;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
274125;22PPR0829-002;1;7817232;INM154 EAT INVOERMODULE MEDUSA;Kabel-/buisinvoerstuk;V: Verdelers Eaton
274125;22PPR0829-002;2;5SL60167;SIEM 5SL60167 INSTALLATIEAUTOMAAT;Installatieautomaat;V: Verdelers Eaton
274125;22PPR0829-002;2;5SL66167;SIEM MCB 400V 6KA 3+N-P C 16A;Installatieautomaat;V: Verdelers Eaton
274125;22PPR0829-002;2;7813023;AFDPROFM EAT AFDICHTPROFIEL;Afdekprofiel voor kast/lessenaar;V: Verdelers Eaton
274125;22PPR0829-002;2;5SV13166KK16;SIEM 5SV AARDL.AUT 1P+N 16A B 0.03A;Aardlekautomaat;V: Verdelers Eaton
274125;22PPR0829-002;6;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
274483;22PPR1075-001;1;7892585;PHOE PT 10 BU AANSLUITKLEM BLAUW;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;1;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
274483;22PPR1075-001;1;2942977;0935.112 ABB AANSLUITRAIL 3-FASE 12 MOD;Kamrail;V: Verdelers ABB
274483;22PPR1075-001;1;7508377;ABB 2CDE284001R0080 LASTSCHEIDER;Inbouwschakelaar modulair;V: Verdelers ABB
274483;22PPR1075-001;1;7369135;ABB S203M-C40NA INST.AUT. 3P+N 40A C-KAR;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;1;7585227;ABB S203-C63NA INST.AUTOM 3P+N 63A C-KAR;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;1;7508260;SC203 C16 NA ABB INST.AUTOM.CB 3P+N C 16A;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;1;7585045;ABB S204M-C40 INST.AUTOMAAT 4P 40A C-KAR;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;1;7907089;ABB COMFORT INSTAL.KAST OPB 6X 36MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
274483;22PPR1075-001;1;3683828;ABB ZA13 SCHEMATAS A4 2CPX038233R9999;Documenthouder voor kast/lessenaar;V: Verdelers ABB
274483;22PPR1075-001;1;4021332;ABB COMPONENTEN COMFORTLINE CZF1;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
274483;22PPR1075-001;1;7629091;HAGER VERDDELERKLEM 4P 125A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
274483;22PPR1075-001;2;2280746;ABB AANSL.BLOK PE 17 1,5-4MM2+5 25MM2;Kroonklemmenstrook;V: Verdelers ABB
274483;22PPR1075-001;2;7508286;ABB SC203-C25NA INST.AUT. 3P+N 25A C-KAR;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;5;7508237;PS 4/12/16 ABB VERZAMELRAIL;Kamrail;V: Verdelers ABB
274483;22PPR1075-001;8;7324909;ABB AARDL.AUT. 1P+N C KAR 16A 30MA 6KA;Aardlekautomaat;V: Verdelers ABB
274483;22PPR1075-001;11;6720171;ADM466G HAG HAC.4P 16A CK.30MA KL.A6KA;Aardlekautomaat;V: Verdelers ABB
274483;22PPR1075-001;12;4081014;SN201 C16 ABB INST.AUT.1P+N 6-10KA C 16A;Installatieautomaat;V: Verdelers ABB
274483;22PPR1075-001;21;KLEIN;Kleinmateriaal;;V: Verdelers ABB
274483;22PPR1075-001;31;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;6;7892785;PT 4 PHO 3211757 PT 4 VERB.RIJGKLE;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;2;7892787;3211760 PHO 3211760 PT 4 BU VERB.RIJG;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;11;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;3;8116108;PHOE PT 10 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
274483;22PPR1075-001;3;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;3;7823297;UT6 PHO UNIV.RAILKLEM 6MM2 B=8,2;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
274718;22PPR1101-001;1;7375850;SD 204/63R ABB HOOFDSCHAK. ROOD 4P 63A;Inbouwschakelaar modulair;V: Verdelers ABB
274718;22PPR1101-001;1;1049507;ABB S201-B6NA INST.AUTOM. 1P+N 6A B-KAR;Installatieautomaat;V: Verdelers ABB
274718;22PPR1101-001;1;138334;ABB S203-C32NA INST.AUTOM 3P+N 32A C-KAR;Installatieautomaat;V: Verdelers ABB
274718;22PPR1101-001;1;7583149;ABB S203-C16NA INST.AUTOM 3P+N 16A C-KAR;Installatieautomaat;V: Verdelers ABB
274718;22PPR1101-001;1;7907078;ABB COMFORT INSTAL.KAST OPB 5X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
274718;22PPR1101-001;1;7524382;ABB ZA13 SCHEMATAS A4 2CPX038233R9999;Documenthouder voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;1;4021314;ABB COMPONENTEN COMFORTLINE CZT60;Deursluiting voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;1;6278240;ABB COMPONENTEN COMFORTLINE CZT5;Deursluiting voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;1;7907282;ABB COMPONENTEN COMFORTLINE CZT25H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;1;6278149;ABB COMPONENTEN COMFORTLINE CZL61;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;1;6402917;Afstandssteun 9mm 49-DS055.009.1128;;V: Verdelers ABB
274718;22PPR1101-001;1;3909133;JACOB WJ-DM20-VPA BLINDDOP M20 KUNS;Afdichtdop kabelinvoer;V: Verdelers ABB
274718;22PPR1101-001;1;1179193;EATO M22-XBK11 NOOD-STOP TEKSTPL. 4-TALI;Tekstschild voor drukknop/signaallamp;V: Verdelers ABB
274718;22PPR1101-001;1;7316995;ABB ESB 63-40 230V MAGNEETSCHAKELAAR;Magneetschakelaar, AC-schakelend;V: Verdelers ABB
274718;22PPR1101-001;1;7724784;EATO M22-PVS45P-RS NOOD-UIT DRUKKNOP SLE;Drukknop frontelement (paddestoel);V: Verdelers ABB
274718;22PPR1101-001;1;7861719;M22-A EAT ADAPTER DRUK-/SIGN-KNOP;Adapter drukknop/signaallamphouder;V: Verdelers ABB
274718;22PPR1101-001;1;7861735;M22-K01 EAT VERBR.CONT.FRONTMONT SCHR;Hulpcontactblok;V: Verdelers ABB
274718;22PPR1101-001;1;7808027;138574 EAT CILLINDERSLOT PHZ-E10/30-U;Binnenwerk slot voor kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;2;6413546;ESKV40 WIS KABELWARTEL M40 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;2;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;2;6413132;EMUG40 WIS CONTRAMOER M40 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;2;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;2;7805278;UT16-PE PHO UNIV.AARDKLEM 16MM2;Aardrijgklem;V: Verdelers ABB
274718;22PPR1101-001;2;3123593;ABB DDA 204 A-40/0,03 AARDLEKBLOK 40A;Aardlekblok;V: Verdelers ABB
274718;22PPR1101-001;2;7907299;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
274718;22PPR1101-001;5;7821341;FBS2-12 PHO STEEKBRUG, 2-P, ROOD;Doorverbindingsbrug rijgklem;V: Verdelers ABB
274718;22PPR1101-001;3;2CSR275180R1165;ABB AARDLEKAUTOMAAT DS201 M B16 A30;Aardlekautomaat;V: Verdelers ABB
274718;22PPR1101-001;3;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;3;6413108;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
274718;22PPR1101-001;4;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
274718;22PPR1101-001;14;KLEIN;Kleinmateriaal;;V: Verdelers ABB
274718;22PPR1101-001;6;7823222;UT16 PHO UNIV.RAILKLEM 16MM2 GRYS;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;2;7823230;UT 16 BU PHO UT 16 BU VERBINDINGSRIJGKL;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;4;7911795;UT4BU PHO UNIV.RAILKLEM 4MM2 BLAUW;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;6;7824691;UT4 PHO RAILKLEM GRYS;Verbindingsrijgklem;V: Verdelers ABB
274718;22PPR1101-001;1;7823305;UT6BU PHO UNIV.RAILKLEM 6MM2 BLAUW;Verbindingsrijgklem;V: Verdelers ABB
274803;22PPR1085-001;;;;;V: Verdelers ABB
274819;22PPR1101-002;1;7823230;UT 16 BU PHO UT 16 BU VERBINDINGSRIJGKL;Verbindingsrijgklem;V: Verdelers ABB
274819;22PPR1101-002;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
274819;22PPR1101-002;1;7375850;SD 204/63R ABB HOOFDSCHAK. ROOD 4P 63A;Inbouwschakelaar modulair;V: Verdelers ABB
274819;22PPR1101-002;1;7309032;ABB S201-B6NA INST.AUTOM. 1P+N 6A B-KAR;Installatieautomaat;V: Verdelers ABB
274819;22PPR1101-002;1;7907078;ABB COMFORT INSTAL.KAST OPB 5X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
274819;22PPR1101-002;1;7524382;ABB ZA13 SCHEMATAS A4 2CPX038233R9999;Documenthouder voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;1;6413546;ESKV40 WIS KABELWARTEL M40 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
274819;22PPR1101-002;1;6413132;EMUG40 WIS CONTRAMOER M40 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
274819;22PPR1101-002;1;4021314;ABB COMPONENTEN COMFORTLINE CZT60;Deursluiting voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;1;6278240;ABB COMPONENTEN COMFORTLINE CZT5;Deursluiting voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;1;7907282;ABB COMPONENTEN COMFORTLINE CZT25H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;1;6278149;ABB COMPONENTEN COMFORTLINE CZL61;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;1;6402917;Afstandssteun 9mm 49-DS055.009.1128;;V: Verdelers ABB
274819;22PPR1101-002;1;3909133;JACOB WJ-DM20-VPA BLINDDOP M20 KUNS;Afdichtdop kabelinvoer;V: Verdelers ABB
274819;22PPR1101-002;1;1179193;EATO M22-XBK11 NOOD-STOP TEKSTPL. 4-TALI;Tekstschild voor drukknop/signaallamp;V: Verdelers ABB
274819;22PPR1101-002;1;7316995;ABB ESB 63-40 230V MAGNEETSCHAKELAAR;Magneetschakelaar, AC-schakelend;V: Verdelers ABB
274819;22PPR1101-002;1;7724784;EATO M22-PVS45P-RS NOOD-UIT DRUKKNOP SLE;Drukknop frontelement (paddestoel);V: Verdelers ABB
274819;22PPR1101-002;1;7861735;M22-K01 EAT VERBR.CONT.FRONTMONT SCHR;Hulpcontactblok;V: Verdelers ABB
274819;22PPR1101-002;1;7805278;UT16-PE PHO UNIV.AARDKLEM 16MM2;Aardrijgklem;V: Verdelers ABB
274819;22PPR1101-002;1;7808027;138574 EAT CILLINDERSLOT PHZ-E10/30-U;Binnenwerk slot voor kast/lessenaar;V: Verdelers ABB
274819;22PPR1101-002;2;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
274819;22PPR1101-002;2;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
274819;22PPR1101-002;2;3123593;ABB DDA 204 A-40/0,03 AARDLEKBLOK 40A;Aardlekblok;V: Verdelers ABB
274819;22PPR1101-002;2;7583149;ABB S203-C16NA INST.AUTOM 3P+N 16A C-KAR;Installatieautomaat;V: Verdelers ABB
274819;22PPR1101-002;2;7907299;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
